year_month,entity,label,frequency
2023-08,Pensión Del Bienestar,MISC,20
2023-08,Paola Suárez,PER,20
2023-08,Ana Gabriela Guevara,PER,20
2023-08,Juan Román Mariche,PER,20
2023-08,Secretaría De Seguridad Pública Del Estado,ORG,20
2023-08,Corredor Interoceánico,LOC,20
2023-08,Cjng,ORG,20
2023-08,Tepeaca,LOC,20
2023-08,Palacio De Gobierno,LOC,20
2023-08,Mandatario,PER,20
2023-08,Nicolás,PER,20
2023-08,Daniel Iván Cruz Luna,PER,20
2023-08,Encharcamientos,MISC,20
2023-08,Marta,PER,20
2023-08,Lorena Cuéllar Cisneros,PER,20
2023-08,Milagros Montserrat,PER,20
2023-08,Delfina Gómez,PER,19
2023-08,Enrique Peña Nieto,PER,19
2023-08,Salinas Pliego,PER,19
2023-08,Indonesia,LOC,19
2023-08,Miguel Barbosa,PER,19
2023-08,Miguel Torruco Marqués,PER,19
2023-08,San Martín Texmelucan,LOC,19
2023-08,Cancún,LOC,19
2023-08,Pueblo Mágico,MISC,19
2023-08,Géminis,PER,19
2023-08,Nayib Bukele,PER,19
2023-08,Fbi,ORG,19
2023-08,Ángela Aguilar,PER,19
2023-08,Angus Cloud,PER,19
2023-08,Comisión De Derechos Humanos,ORG,19
2023-08,Control,ORG,19
2023-08,Real Madrid,ORG,19
2023-08,Roma,LOC,19
2023-08,Cártel Jalisco Nueva Generación,ORG,19
2023-08,Reforma,MISC,19
2023-08,Salud,LOC,19
2023-08,Banco De México,ORG,19
2023-08,Riviera Maya,LOC,19
2023-08,Gobierno Mexicano,LOC,19
2023-08,Huauchinango,LOC,19
2023-08,Luis María Aguilar Morales,PER,19
2023-08,Suprema Corte,LOC,19
2023-08,Ana Teresa Aranda,PER,19
2023-08,Conaliteg,MISC,19
2023-08,Derechos Humanos,MISC,19
2023-08,Alejandro Moreno,PER,19
2023-08,Margot Robbie,PER,19
2023-08,Martínez,PER,19
2023-08,Amazon,ORG,19
2023-08,Israel,LOC,19
2023-08,Vigilar,LOC,19
2023-08,Rutilio Escandón Cadenas,PER,19
2023-08,Comisión De Búsqueda De Personas,ORG,19
2023-08,Casa Museo Guillermo Landa,LOC,19
2023-08,Rayados,ORG,19
2023-08,Corea Del Norte,LOC,19
2023-08,Deporte,ORG,18
2023-08,Apple,ORG,18
2023-08,Recursos Naturales,LOC,18
2023-08,Augusta Díaz De Rivera,PER,18
2023-08,Autopista Del Sol,LOC,18
2023-08,Walmart,ORG,18
2023-08,Tiburón,MISC,18
2023-08,Yahritza Y Su Esencia,MISC,18
2023-08,Máxima Casa De Estudios,MISC,18
2023-08,Sadit Gabriel,PER,18
2023-08,Nueva Zelanda,LOC,18
2023-08,Ver.-,LOC,18
2023-08,Primero,PER,18
2023-08,Cómputo,MISC,18
2023-08,Hermosillo,LOC,18
2023-08,Joaquín Moreno,PER,18
2023-08,Cuitláhuac García,PER,18
2023-08,Salomón Céspedes Peregrina,PER,18
2023-08,Juegos Olímpicos,MISC,18
2023-08,Tour 2023,MISC,18
2023-08,Mayakoba,LOC,18
2023-08,El Universal,MISC,18
2023-08,Nosotros,MISC,18
2023-08,Acatzingo,LOC,18
2023-08,Carin León,PER,18
2023-08,Spotify,ORG,18
2023-08,Fiscalía Del Estado,ORG,18
2023-08,Tigres,ORG,18
2023-08,Honduras,LOC,18
2023-08,Ricardo Gallardo Cardona,PER,18
2023-08,Celia,PER,18
2023-08,Iglesia,ORG,18
2023-08,Jesús Saavedra,PER,18
2023-08,Roberto Olmeda Cuéllar,PER,18
2023-08,Los Cabos,LOC,18
2023-08,Minatitlán,LOC,18
2023-08,República,LOC,18
2023-08,Coparmex,ORG,18
2023-08,De Hecho,MISC,18
2023-08,Covid,LOC,18
2023-08,Foto: Twitter,MISC,18
2023-08,Capitolio,LOC,18
2023-08,Jack Smith,PER,18
2023-08,Azcapotzalco,LOC,18
2023-08,Shakira,PER,18
2023-08,Fc Dallas,ORG,18
2023-08,Mineral,LOC,18
2023-08,Nissan,ORG,18
2023-08,La Paz,LOC,18
2023-08,Andrea Legarreta,PER,18
2023-08,Cruz Roja,ORG,18
2023-08,Vix,MISC,18
2023-08,Philadelphia Union,ORG,18
2023-08,México-Querétaro,LOC,18
2023-08,La India,LOC,17
2023-08,Universidad De Las Américas Puebla,ORG,17
2023-08,Edomex,ORG,17
2023-08,Sistema Nacional De Seguridad Pública,LOC,17
2023-08,Fox,PER,17
2023-08,Grupo Cantón,ORG,17
2023-08,Adolfo López Mateos,PER,17
2023-08,Gto.-,LOC,17
2023-08,Frente Amplio Por Puebla,ORG,17
2023-08,Odilón Larios Nava,PER,17
2023-08,Sedema,ORG,17
2023-08,Aeropuerto Internacional Felipe Ángeles,LOC,17
2023-08,Major League Soccer,ORG,17
2023-08,Financiero Del Banco Base,ORG,17
2023-08,Operativo Diamante,MISC,17
2023-08,Beatriz Paredes Rangel,PER,17
2023-08,The Associated Press,ORG,17
2023-08,Nicolás Petro Burgos,PER,17
2023-08,Dios,MISC,17
2023-08,Omar Ramírez,PER,17
2023-08,Intolerancia Diario,MISC,17
2023-08,Licenciatura,MISC,17
2023-08,Margo Glantz,PER,17
2023-08,Egipto,LOC,17
2023-08,Wall Street,LOC,17
2023-08,Nasdaq,ORG,17
2023-08,Carlos Slim,PER,17
2023-08,Secretaría De Cultura Federal,LOC,17
2023-08,Relaciones Exteriores,LOC,17
2023-08,Alexis,PER,17
2023-08,Google Maps,MISC,17
2023-08,Sistema De Transporte Colectivo,LOC,17
2023-08,López,PER,17
2023-08,Eua,LOC,17
2023-08,Secretaría De Economía,ORG,17
2023-08,Disney,PER,17
2023-08,Estado De México.-,LOC,17
2023-08,Guevara,PER,17
2023-08,Banco Central,ORG,17
2023-08,Verónica Hernández Giadáns,PER,17
2023-08,Hawai,LOC,17
2023-08,La Mixteca,LOC,17
2023-08,Tampico,LOC,17
2023-08,Tesla,PER,17
2023-08,Tapachula,LOC,17
2023-08,Más,ORG,17
2023-08,Organización De Las Naciones Unidas,ORG,17
2023-08,Seguridad Ciudadana,ORG,17
2023-08,Fotografía: Pinterest,MISC,17
2023-08,Tuxtla Gutiérrez,LOC,17
2023-08,Khanun,PER,17
2023-08,Vicente Guerrero,PER,17
2023-08,Infonavit,ORG,17
2023-08,Español,LOC,17
2023-08,Ricardo Ahued Bardahuil,PER,17
2023-08,Ver.- El,PER,17
2023-08,Frida Sofía,PER,17
2023-08,Bukele,PER,17
2023-08,Gianluigi Buffon,PER,17
2023-08,Sierra,LOC,17
2023-08,Pepe Cruz,PER,17
2023-08,Nogales,LOC,17
2023-08,Servicio Postal Mexicano,ORG,17
2023-08,Ferretti,PER,17
2023-08,Tere Jiménez,PER,17
2023-08,Rafael Correa,PER,17
2023-08,Michael Oher,PER,17
2023-08,Sala Superior,LOC,16
2023-08,Brics,ORG,16
2023-08,Mtv,ORG,16
2023-08,Luisa María Alcalde,PER,16
2023-08,Federación Mexicana De Natación,ORG,16
2023-08,Kiril Todorov,PER,16
2023-08,Latinus,LOC,16
2023-08,Coordinación Nacional Para La Defensa De La Cuarta Transformación,ORG,16
2023-08,Bueno,MISC,16
2023-08,Cuautepec,LOC,16
2023-08,Registro Civil,ORG,16
2023-08,Upaep,ORG,16
2023-08,Programa Hoy,MISC,16
2023-08,Rauw Alejandro,PER,16
2023-08,Foto: Ap Foto,MISC,16
2023-08,Foto: Ig,MISC,16
2023-08,Villavicencio,PER,16
2023-08,August 9,MISC,16
2023-08,Rodríguez,PER,16
2023-08,Francisco García Cabeza De Vaca,PER,16
2023-08,Seguro Social,ORG,16
2023-08,San Francisco Del Rincón,LOC,16
2023-08,El Sol,MISC,16
2023-08,Consejo Universitario,ORG,16
2023-08,Tlalnepantla,LOC,16
2023-08,Coronango,LOC,16
2023-08,Nelson Rojas,PER,16
2023-08,Foto: Cortesía,LOC,16
2023-08,Mario Riestra Piña,PER,16
2023-08,Tuxpan,LOC,16
2023-08,Pedro,PER,16
2023-08,Cristiano Ronaldo,PER,16
2023-08,Jaime Adolfo Martínez Miranda,PER,16
2023-08,Var,MISC,16
2023-08,Stps,ORG,16
2023-08,José José,PER,16
2023-08,Enrique Burgos,PER,16
2023-08,Estado De San Luis Potosí,LOC,16
2023-08,Huatusco,LOC,16
2023-08,Servicio Médico Forense,ORG,16
2023-08,Estado De Jalisco,LOC,16
2023-08,Foto: Captura De Video,MISC,16
2023-08,Delgado,PER,16
2023-08,Secretaría De Movilidad,ORG,16
2023-08,Panorama,MISC,16
2023-08,Sol,PER,16
2023-08,Gobierno De Puebla,LOC,16
2023-08,Fiscalía De Jalisco,LOC,16
2023-08,Huitzilac,LOC,16
2023-08,Costa Chica,LOC,16
2023-08,Cnte,ORG,16
2023-08,Juan Zapata,PER,16
2023-08,Países Bajos,LOC,15
2023-08,Movistar Arena,LOC,15
2023-08,Chimalhuacán,LOC,15
2023-08,Secretaría De Seguridad,ORG,15
2023-08,Luis Ernesto Derbez,PER,15
2023-08,Semarnat,LOC,15
2023-08,Nueva Escuela Mexicana,MISC,15
2023-08,Chicago,LOC,15
2023-08,Tokio,LOC,15
2023-08,Yahritza,PER,15
2023-08,Libia,LOC,15
2023-08,Secretaría,LOC,15
2023-08,Puerto Rico,LOC,15
2023-08,Press,ORG,15
2023-08,Foto: Instagram,MISC,15
2023-08,Peña Nieto,PER,15
2023-08,La Fiscalía,MISC,15
2023-08,Galería De Arte Contemporáneo De Xalapa,LOC,15
2023-08,Norte,LOC,15
2023-08,Lasso,PER,15
2023-08,Aguilar,PER,15
2023-08,Alcalde,LOC,15
2023-08,Grecia,LOC,15
2023-08,Omar Montalvo,PER,15
2023-08,Palacio Municipal,LOC,15
2023-08,Mtpnoticias,MISC,15
2023-08,Banamex,ORG,15
2023-08,Coneval,MISC,15
2023-08,Roberto,PER,15
2023-08,Congreso De Puebla,LOC,15
2023-08,Zempoala,LOC,15
2023-08,Enrique Graue,PER,15
2023-08,Lsr Hidalgo,LOC,15
2023-08,Coatzacoalcos,MISC,15
2023-08,@Fgeguanajuato,ORG,15
2023-08,Cofepris,LOC,15
2023-08,Max,PER,15
2023-08,Encuesta Nacional De Ingresos,MISC,15
2023-08,Marlon Colmenarez,PER,15
2023-08,Foto: Archivo,MISC,15
2023-08,Foto: Agencia Ap,MISC,15
2023-08,Aifa,MISC,15
2023-08,Moreno,PER,15
2023-08,Marcelo Ebrard Casaubón,PER,15
2023-08,Twitch,ORG,15
2023-08,Nadia Navarro Acevedo,PER,15
2023-08,Libros De Texto,MISC,15
2023-08,Angélica Sánchez,PER,15
2023-08,Banorte,LOC,15
2023-08,El Niño,LOC,15
2023-08,Cholula,LOC,15
2023-08,Juan Gabriel,PER,15
2023-08,Xochimilco,LOC,15
2023-08,Jornada Mundial De La Juventud,MISC,15
2023-08,Ssp,LOC,15
2023-08,Amanda Gómez,PER,15
2023-08,Daniela,MISC,15
2023-08,Sistemas,LOC,15
2023-08,Alfonso Durazo,PER,15
2023-08,"Fernando ""N",PER,15
2023-08,Adlershof,LOC,15
2023-08,José Juan García,PER,15
2023-08,Acatlán De Osorio,LOC,15
2023-08,Chilapa,LOC,15
2023-08,Fernando Valenzuela,PER,15
2023-08,Manchester City,LOC,14
2023-08,Partido Morena,ORG,14
2023-08,Materia Administrativa,LOC,14
2023-08,Unpf,ORG,14
2023-08,Chalco,LOC,14
2023-08,Bolivia,LOC,14
2023-08,Fc Barcelona,ORG,14
2023-08,Mier Velazco,PER,14
2023-08,Van,PER,14
2023-08,Fotografía: Freepik,MISC,14
2023-08,Onlyfans,MISC,14
2023-08,Video,MISC,14
2023-08,Río De Janeiro,LOC,14
2023-08,Aaa,ORG,14
2023-08,María,PER,14
2023-08,Boston,LOC,14
2023-08,Instituto De Seguridad Y Servicios Sociales De Los Trabajadores Del Estado,ORG,14
2023-08,Día Internacional De La Juventud,MISC,14
2023-08,Luis Miguel Tour 2023,PER,14
2023-08,Angélica Sánchez Hernández,PER,14
2023-08,Cuauhtémoc Blanco,PER,14
2023-08,Instituto Nacional De Transparencia,ORG,14
2023-08,Centro De Comando,LOC,14
2023-08,Hasta El Momento,MISC,14
2023-08,Nuestros Saberes,MISC,14
2023-08,Protección De Datos Personales,ORG,14
2023-08,Unidad De Inteligencia Financiera,ORG,14
2023-08,Reserva Federal,LOC,14
2023-08,Carmona,LOC,14
2023-08,Retiro,LOC,14
2023-08,Banco De México,LOC,14
2023-08,Segunda Guerra Mundial,MISC,14
2023-08,José Antonio Martínez García,PER,14
2023-08,Claudia Rivera Vivanco,PER,14
2023-08,Cnn,ORG,14
2023-08,Quiénes,PER,14
2023-08,Por Ejemplo,MISC,14
2023-08,Cuajimalpa,LOC,14
2023-08,Qatar,LOC,14
2023-08,Fani Willis,PER,14
2023-08,Ximena,PER,14
2023-08,Raúl,PER,14
2023-08,Nadie,MISC,14
2023-08,Xallitic,MISC,14
2023-08,Perdidas,MISC,14
2023-08,Leo,PER,14
2023-08,San Lázaro,LOC,14
2023-08,Miguel “N,PER,14
2023-08,Iztacalco,LOC,14
2023-08,Producto Interno Bruto,MISC,14
2023-08,Al Hilal,PER,14
2023-08,Zurita,PER,14
2023-08,Luis,PER,14
2023-08,Copa Del Mundo,MISC,14
2023-08,Torneo Apertura,ORG,14
2023-08,Consejería Jurídica,ORG,14
2023-08,Foto: Captura,MISC,14
2023-08,Blue Beetle,MISC,14
2023-08,Unesco,ORG,14
2023-08,Lnbp,ORG,14
2023-08,Petróleos Mexicanos,ORG,14
2023-08,Stc,ORG,14
2023-08,Ricardo Ferretti,PER,14
2023-08,Caribe,LOC,14
2023-08,Alejandro Moreno Cárdenas,PER,14
2023-08,Paul Stanley,PER,14
2023-08,Tlacotalpan,LOC,14
2023-08,Departamento De Justicia,LOC,14
2023-08,Carmona Gándara,PER,14
2023-08,María Félix,PER,14
2023-08,Creel,PER,14
2023-08,Ramírez Amaya,PER,14
2023-08,Guadalupe Taddei,PER,14
2023-08,Senadora,ORG,14
2023-08,Eduin Caz,PER,14
2023-08,Blackpink,MISC,14
2023-08,Martí Batres Guadarrama,PER,14
2023-08,Octavio Romero Oropeza,PER,14
2023-08,Hong Kong,LOC,14
2023-08,Juana Barraza,PER,14
2023-08,Foto: Ap,MISC,14
2023-08,La Silla Rota,LOC,14
2023-08,Inapam,MISC,14
2023-08,Fiscalía De Guanajuato,LOC,14
2023-08,Xóchitl,PER,14
2023-08,Raquel Bigorra,PER,14
2023-08,Mayer,PER,14
2023-08,Pence,PER,14
2023-08,Orlando City,MISC,14
2023-08,Toyota,ORG,14
2023-08,Grupo Parlamentario,ORG,14
2023-08,Cereso,LOC,14
2023-08,Pablo,PER,14
2023-08,Puebla,ORG,14
2023-08,Calpan,LOC,14
2023-08,Omar García Harfuch,PER,14
2023-08,Buffon,PER,14
2023-08,Hiroshima,LOC,14
2023-08,César,PER,14
2023-08,José,PER,14
2023-08,Mexsport,PER,14
2023-08,Amozoc,LOC,14
2023-08,Juventino Rosas,PER,14
2023-08,Comisión Nacional,ORG,14
2023-08,Adelitas,PER,14
2023-08,Ixtapaluca,LOC,13
2023-08,Ariadna,PER,13
2023-08,Guerrero,PER,13
2023-08,Huejutla,LOC,13
2023-08,Sudáfrica,LOC,13
2023-08,Reglamento,MISC,13
2023-08,Pericos De Puebla,LOC,13
2023-08,Instituto Mexicano Para La Competitividad,LOC,13
2023-08,Ipn,ORG,13
2023-08,Tlatlauquitepec,LOC,13
2023-08,Índice De Precios Y Cotizaciones,MISC,13
2023-08,Maluma,PER,13
2023-08,Salina Cruz,LOC,13
2023-08,Por Su Parte,MISC,13
2023-08,José Guadalupe Fuentes Brito,PER,13
2023-08,Mar Caribe,LOC,13
2023-08,Reclusorio Sur,LOC,13
2023-08,Sict,ORG,13
2023-08,Mar Negro,LOC,13
2023-08,Crimea,LOC,13
2023-08,Xico,LOC,13
2023-08,Doble P Tour,MISC,13
2023-08,Los Hechos,MISC,13
2023-08,Claudio X. González,PER,13
2023-08,Suiza,LOC,13
2023-08,Pancho Villa,PER,13
2023-08,Concreto,MISC,13
2023-08,Manuel Velázquez,PER,13
2023-08,Revolucionario Institucional,ORG,13
2023-08,Ver.- La,PER,13
2023-08,Luismi,PER,13
2023-08,Presidencia De Ecuador,MISC,13
2023-08,Águilas,ORG,13
2023-08,Óscar,PER,13
2023-08,Centro Nacional De Inteligencia,LOC,13
2023-08,Sierra Tarahumara,LOC,13
2023-08,Greta Gerwig,PER,13
2023-08,Hernández,PER,13
2023-08,Ciudad De,LOC,13
2023-08,Lorena Cuéllar,PER,13
2023-08,Sistema De Ahorro,LOC,13
2023-08,Justicia,MISC,13
2023-08,Tribunal Superior De Justicia,ORG,13
2023-08,Guerreros Unidos,ORG,13
2023-08,Guayaquil,LOC,13
2023-08,La Libertad Avanza,LOC,13
2023-08,Ssp,ORG,13
2023-08,Consejo De La Judicatura Federal,ORG,13
2023-08,Jal,LOC,13
2023-08,Adán Domínguez Sánchez,PER,13
2023-08,Jorge Estefan Chidiac,PER,13
2023-08,El Universal,ORG,13
2023-08,Las Perdidas,MISC,13
2023-08,Centro Cultural Exconvento Betlehemita,LOC,13
2023-08,No Obstante,MISC,13
2023-08,Juan Osorio,PER,13
2023-08,Acá,LOC,13
2023-08,Miguel Ángel Osorio Chong,PER,13
2023-08,Francisco I. Madero,PER,13
2023-08,San Andrés Calpan,LOC,13
2023-08,Fuerzas Armadas,ORG,13
2023-08,Turismo,MISC,13
2023-08,Policías,PER,13
2023-08,Salomón Jara Cruz,PER,13
2023-08,Primaria,MISC,13
2023-08,Venus,LOC,13
2023-08,Palmar De Bravo,LOC,13
2023-08,Ernestina Godoy,PER,13
2023-08,Pensilvania,LOC,13
2023-08,Néstor Camarillo,PER,13
2023-08,Interpol,ORG,13
2023-08,Distrito Federal,LOC,13
2023-08,Washington,ORG,13
2023-08,August 1,MISC,13
2023-08,Okinawa,LOC,13
2023-08,Redacción,LOC,13
2023-08,Android,MISC,13
2023-08,Lee También,MISC,13
2023-08,Inapam,ORG,13
2023-08,Leagues Cup 2023,MISC,13
2023-08,Nezahualcóyotl,LOC,13
2023-08,Ceav,ORG,13
2023-08,Balleza,LOC,13
2023-08,Dif Municipal,LOC,13
2023-08,Secretaría De Cultura Del Gobierno De México,LOC,13
2023-08,La Jornada De Oriente,MISC,13
2023-08,Idhie,ORG,13
2023-08,Sepomex,MISC,13
2023-08,Puerto De Veracruz,LOC,13
2023-08,Santos,ORG,13
2023-08,Liga Bbva Mx,ORG,13
2023-08,Dios,PER,13
2023-08,Edmundo Tlatehui,PER,13
2023-08,Jairo,PER,13
2023-08,Santiago Giménez,PER,13
2023-08,Eugene,PER,13
2023-08,Un Museo Para Ti,MISC,13
2023-08,Nashville Sc,ORG,13
2023-08,Wifi,MISC,13
2023-08,Parque Juárez,LOC,13
2023-08,Martha Higareda,PER,13
2023-08,Cecilia “N,PER,13
2023-08,Reforma,PER,12
2023-08,Brady,PER,12
2023-08,Kylian Mbappé,PER,12
2023-08,Ley Federal Del Trabajo,MISC,12
2023-08,Rosa Icela Rodríguez,PER,12
2023-08,Alfredo Del Mazo,PER,12
2023-08,Insabi,PER,12
2023-08,Gabinete De Seguridad,ORG,12
2023-08,Municipal,LOC,12
2023-08,Alejandra Gutiérrez Campos,PER,12
2023-08,Secretaría De Infraestructura,ORG,12
2023-08,Carlos Vela,PER,12
2023-08,Birmingham,LOC,12
2023-08,Instituto Politécnico Nacional,ORG,12
2023-08,Cdmx.-,LOC,12
2023-08,Halcones Rojos,ORG,12
2023-08,Pueblos Mágicos,LOC,12
2023-08,Comisión Reguladora De Energía,ORG,12
2023-08,Horóscopos De Hoy,MISC,12
2023-08,Alejandra,PER,12
2023-08,Danna Paola,PER,12
2023-08,Festival,MISC,12
2023-08,Petro Burgos,PER,12
2023-08,Félix Salgado Macedonio,PER,12
2023-08,David Gama Pérez,PER,12
2023-08,Educación Básica,LOC,12
2023-08,Tixtla,LOC,12
2023-08,Testigos,ORG,12
2023-08,Cineteca Nacional,LOC,12
2023-08,Cuartoscuro.Com,MISC,12
2023-08,Procuraduría General De Justicia De Hidalgo,ORG,12
2023-08,Congreso De Hidalgo,LOC,12
2023-08,Uber,ORG,12
2023-08,Jordi Alba,PER,12
2023-08,Atenas,LOC,12
2023-08,Naciones Unidas,ORG,12
2023-08,Estados,LOC,12
2023-08,Ley General De Educación,MISC,12
2023-08,Oscar,MISC,12
2023-08,Acceso A La Información,ORG,12
2023-08,Revolución,MISC,12
2023-08,Seguro Popular,ORG,12
2023-08,Lilia Cedillo Ramírez,PER,12
2023-08,Bi5M,ORG,12
2023-08,Veracruz-Boca Del Río,LOC,12
2023-08,Niurka Marcos,PER,12
2023-08,Rogelio Franco Castán,PER,12
2023-08,Comisión Nacional De Derechos Humanos,ORG,12
2023-08,Canela,LOC,12
2023-08,Sesnsp,MISC,12
2023-08,Banda Ms,MISC,12
2023-08,Diego Sinhue,PER,12
2023-08,Día Nacional Del Cine Mexicano,MISC,12
2023-08,Eduardo Castillo López,PER,12
2023-08,Poder Legislativo,ORG,12
2023-08,San Cristóbal De Las Casas,LOC,12
2023-08,Manzanillo,LOC,12
2023-08,Policía Federal,ORG,12
2023-08,Roberto Olmeda,PER,12
2023-08,Maru Campos,LOC,12
2023-08,Comisión Permanente Del Congreso De La Unión,ORG,12
2023-08,Atlanta,LOC,12
2023-08,Centroamérica,LOC,12
2023-08,Plaza Dorada,LOC,12
2023-08,Consejo Nacional,ORG,12
2023-08,Jaime,PER,12
2023-08,Sofía Rivera Torres,PER,12
2023-08,Fundación,ORG,12
2023-08,María Eugenia Campos Galván,PER,12
2023-08,Consejo Nacional De Morena,ORG,12
2023-08,Papa,PER,12
2023-08,Nadine Gasman,PER,12
2023-08,Instituto Nacional De Las Mujeres,ORG,12
2023-08,Ajax,ORG,12
2023-08,Barby,PER,12
2023-08,Petróleos Mexicanos,LOC,12
2023-08,Paola Rojas,PER,12
2023-08,Gastos De Los Hogares,MISC,12
2023-08,Sistema Solar,LOC,12
2023-08,Tailandia,LOC,12
2023-08,Sindicato Nacional De Trabajadores De La Educación,ORG,12
2023-08,Diego,PER,12
2023-08,María Eugenia Campos,PER,12
2023-08,Palenque,LOC,12
2023-08,Tizayuca,LOC,12
2023-08,García Jiménez,PER,12
2023-08,Atlántico,LOC,12
2023-08,Fuente,LOC,12
2023-08,Angus,PER,12
2023-08,México-Puebla,LOC,12
2023-08,Periférico,LOC,12
2023-08,Distrito,LOC,12
2023-08,Secretaria De Educación Pública,LOC,12
2023-08,Universidad,LOC,12
2023-08,Iphone,MISC,12
2023-08,Real Del Monte,LOC,12
2023-08,Epazoyucan,LOC,12
2023-08,Por Otro Lado,MISC,12
2023-08,Trudeau,PER,12
2023-08,Anahí,PER,12
2023-08,Julián Araujo,PER,12
2023-08,Lupita,PER,12
2023-08,Jorge Sánchez Allec,PER,12
2023-08,Academia De Apuestas,ORG,12
2023-08,Sipdus,ORG,12
2023-08,Ordenamiento Territorial,MISC,12
2023-08,Néstor Camarillo Medina,PER,12
2023-08,El Heraldo De Puebla,PER,12
2023-08,Paola,PER,12
2023-08,Alfonso Durazo Montaño,PER,12
2023-08,Juan,PER,12
2023-08,Odesa,LOC,12
2023-08,Lula,PER,12
2023-08,Bajío,LOC,12
2023-08,Chiles,LOC,12
2023-08,Ciudad Mendoza,LOC,12
2023-08,August 5,MISC,12
2023-08,Kim,PER,12
2023-08,Edson Álvarez,PER,12
2023-08,Vincent,PER,12
2023-08,Acatlán,LOC,12
2023-08,Pasaporte Violeta,MISC,12
2023-08,Karla Souza,PER,12
2023-08,José Antonio Martínez,PER,12
2023-08,Eagle Pass,MISC,11
2023-08,Protección Ciudadana,ORG,11
2023-08,Com,MISC,11
2023-08,Díaz De Rivera,PER,11
2023-08,Siller,LOC,11
2023-08,Ciudad De,MISC,11
2023-08,Auditorio Nacional,LOC,11
2023-08,La Serie,MISC,11
2023-08,Carla Estrada,PER,11
2023-08,De La Madrid,PER,11
2023-08,Sectur,LOC,11
2023-08,Reyma,LOC,11
2023-08,Universidad De Guanajuato,LOC,11
2023-08,Medio Ambiente,LOC,11
2023-08,Heroico Colegio Militar,MISC,11
2023-08,Federación Mexicana De Futbol,ORG,11
2023-08,Kenia Os,LOC,11
2023-08,Revolución Democrática,MISC,11
2023-08,Sudamérica,LOC,11
2023-08,City,LOC,11
2023-08,Jefe Del Ejecutivo,PER,11
2023-08,Ciudad De México.-,ORG,11
2023-08,Ninel Conde,PER,11
2023-08,Valle Del Mezquital,LOC,11
2023-08,Maps,MISC,11
2023-08,Comunicaciones Y Contacto Ciudadano,MISC,11
2023-08,Nba,ORG,11
2023-08,Mtra,PER,11
2023-08,Warner Bros,ORG,11
2023-08,La Primera,MISC,11
2023-08,Ingeniería,ORG,11
2023-08,Rectora,LOC,11
2023-08,Minutos,ORG,11
2023-08,Pérez,PER,11
2023-08,Dow Jones De Industriales,MISC,11
2023-08,Zambrano,PER,11
2023-08,Gálvez Ruiz,PER,11
2023-08,Pachuca.- Para,MISC,11
2023-08,Santander,LOC,11
2023-08,Bar Black Royce,LOC,11
2023-08,La Silla Rota,PER,11
2023-08,Col,LOC,11
2023-08,Hunter Biden,PER,11
2023-08,Conaliteg,ORG,11
2023-08,Salud,PER,11
2023-08,Quién,PER,11
2023-08,Huixquilucan,LOC,11
2023-08,Ernestina,PER,11
2023-08,Condado De Fulton,LOC,11
2023-08,Cne,ORG,11
2023-08,Juntos Por El Cambio,ORG,11
2023-08,Zaragoza,LOC,11
2023-08,"A Continuación, Te",MISC,11
2023-08,Pedro Briones,PER,11
2023-08,El Águila,MISC,11
2023-08,Alex Liddi,PER,11
2023-08,Houston,LOC,11
2023-08,Cni,ORG,11
2023-08,Advertisement,MISC,11
2023-08,Álvarez,PER,11
2023-08,Paloma Cuevas,PER,11
2023-08,Cuevas,LOC,11
2023-08,León,PER,11
2023-08,Ministro,LOC,11
2023-08,Los Reyes,LOC,11
2023-08,Gloria Cházaro,PER,11
2023-08,Inmujeres,LOC,11
2023-08,Bárbara Torres,PER,11
2023-08,Claudia Ruiz Massieu,PER,11
2023-08,Tepic,LOC,11
2023-08,Portal Del Empleo,MISC,11
2023-08,Marko Cortés Mendoza,PER,11
2023-08,Hallan,LOC,11
2023-08,Marta Ornelas Guerrero,PER,11
2023-08,Andrés,PER,11
2023-08,Ariadna Fernanda López,PER,11
2023-08,El Heraldo De México,MISC,11
2023-08,Fiscalía De La Ciudad De México,ORG,11
2023-08,También Puedes Leer,MISC,11
2023-08,A Continuación,MISC,11
2023-08,Los Angeles,LOC,11
2023-08,Fiscalía Del,ORG,11
2023-08,Euphoria,MISC,11
2023-08,Vianey Del Rocío Torres Pelayo,PER,11
2023-08,Harry,MISC,11
2023-08,Semana Mundial De La Lactancia Materna,MISC,11
2023-08,Carolina Del Norte,LOC,11
2023-08,Mercado Libre,LOC,11
2023-08,Marvel,ORG,11
2023-08,Oaxaca,ORG,11
2023-08,Ios,MISC,11
2023-08,Daniel,PER,11
2023-08,Pakistán,LOC,11
2023-08,Sheinbaum Pardo,PER,11
2023-08,García,PER,11
2023-08,Gobierno De La Cdmx,LOC,11
2023-08,Mineral De La Reforma,LOC,11
2023-08,Parma,LOC,11
2023-08,Mor,LOC,11
2023-08,Uag,ORG,11
2023-08,La Mujer,MISC,11
2023-08,Feria Del Chile,LOC,11
2023-08,Nuevo México,LOC,11
2023-08,Jamaica,LOC,11
2023-08,México-Cuernavaca,LOC,11
2023-08,Foto: Freepik,MISC,11
2023-08,Infonavit,LOC,11
2023-08,Francisco Javier,PER,11
2023-08,"Martín Orquiz

Paciente X",PER,11
2023-08,Centro Cultural Del Sotavento,LOC,11
2023-08,Papaloapan,LOC,11
