year_month,entity,label,frequency
2024-03,Colchagua,LOC,14
2024-03,Consejo De Seguridad,ORG,14
2024-03,Clave Tributaria,MISC,14
2024-03,Seremi,LOC,14
2024-03,Ascenso,MISC,14
2024-03,Alcaldía Ciudadana,LOC,14
2024-03,Pce,ORG,14
2024-03,Pichilemu,LOC,14
2024-03,Parque Cultural,LOC,14
2024-03,Gabriel Boric Font,PER,14
2024-03,Eduardo Domínguez,PER,14
2024-03,Consejo Nacional Electoral,ORG,14
2024-03,Shutterstock,MISC,14
2024-03,Steffan Pino,PER,14
2024-03,Talleres De Córdoba,LOC,14
2024-03,Salud,LOC,14
2024-03,Teatro Municipal,LOC,14
2024-03,Coltauco,LOC,14
2024-03,Ministro De Justicia,LOC,14
2024-03,Alianza,MISC,14
2024-03,Uno De Ellos,MISC,14
2024-03,São Paulo,LOC,14
2024-03,Jaime Quintana,PER,14
2024-03,Tribunal De Disciplina,ORG,14
2024-03,Falabella,MISC,14
2024-03,Caribe,LOC,14
2024-03,Gobierno De Gabriel Boric,LOC,14
2024-03,Bet7,MISC,14
2024-03,Dolby Theatre,LOC,14
2024-03,Libertad,LOC,14
2024-03,Ranco,LOC,14
2024-03,Gremio,ORG,14
2024-03,National Geographic,ORG,14
2024-03,Berlín,LOC,14
2024-03,Trompito,PER,14
2024-03,Sna,ORG,14
2024-03,San Patricio,LOC,14
2024-03,Claudio González Hofstetter,PER,14
2024-03,Roberto Garrido,PER,14
2024-03,A Continuación,MISC,13
2024-03,Ministro De Educación,LOC,13
2024-03,Nadie,MISC,13
2024-03,Eduardo,PER,13
2024-03,Rodrigo Galilea,PER,13
2024-03,Empresa Nacional De Minería,ORG,13
2024-03,Rodolfo Carter,PER,13
2024-03,Orrego,PER,13
2024-03,Coordinadora Arauco Malleco,ORG,13
2024-03,Héctor Llaitul,PER,13
2024-03,Panamá,LOC,13
2024-03,Bhp,ORG,13
2024-03,Por Esta Razón,MISC,13
2024-03,Constitución,ORG,13
2024-03,Ramadán,LOC,13
2024-03,Netanyahu,PER,13
2024-03,Litio,ORG,13
2024-03,Comunes,ORG,13
2024-03,Universidad De La Serena,ORG,13
2024-03,Diario El Trabajo,MISC,13
2024-03,La Segunda,MISC,13
2024-03,La Empresa,MISC,13
2024-03,Servicio Nacional De Pesca Y Acuicultura,ORG,13
2024-03,Galaxy Ai,MISC,13
2024-03,Democracia Viva,ORG,13
2024-03,Corte De Apelaciones De Rancagua,ORG,13
2024-03,Canal 13,MISC,13
2024-03,Krist Naranjo,PER,13
2024-03,Whatsapp,ORG,13
2024-03,Fundación Para La Confianza,ORG,13
2024-03,Di Girolamo,PER,13
2024-03,De Colombia,LOC,13
2024-03,San Bernardo,LOC,13
2024-03,Primera B,MISC,13
2024-03,Gabriel Suazo,PER,13
2024-03,Víctor Dávila,PER,13
2024-03,San Carlos De Apoquindo,LOC,13
2024-03,Chilevalora,LOC,13
2024-03,Copec,ORG,13
2024-03,Cataldo,PER,13
2024-03,Censo De Población Y Vivienda,MISC,13
2024-03,Plataforma Unitaria Democrática,ORG,13
2024-03,Pud,ORG,13
2024-03,Teniente,LOC,13
2024-03,Corentin Moutet,PER,13
2024-03,Región De Magallanes,LOC,13
2024-03,Senapred,LOC,13
2024-03,Dideco,LOC,13
2024-03,Andrea Albagli,PER,13
2024-03,Alejandra Arratia,PER,13
2024-03,Álvaro Hormazábal,PER,13
2024-03,Gonzalo Tapia,PER,13
2024-03,Pleno,MISC,13
2024-03,Juan Pablo Flores,PER,13
2024-03,Alberto Van Klaveren,PER,13
2024-03,Edificio Utópica,LOC,13
2024-03,Cortés,PER,13
2024-03,Lautaro,PER,13
2024-03,Paul,PER,13
2024-03,El Día,ORG,13
2024-03,Serviu,LOC,13
2024-03,De Santiago,LOC,13
2024-03,Colegio Inglés De Talca,LOC,13
2024-03,A Su Vez,MISC,13
2024-03,Nueva Zelanda,LOC,13
2024-03,Singapur,LOC,13
2024-03,Henry,PER,13
2024-03,Metro De Santiago,LOC,13
2024-03,Openai,MISC,13
2024-03,La Jornada,MISC,13
2024-03,India,LOC,13
2024-03,Gabriel Castellón,PER,13
2024-03,Rengo,LOC,13
2024-03,Hospital Dr. Franco Ravera Zunino,LOC,13
2024-03,Seguridad Pública,ORG,13
2024-03,Corte De Apelaciones De Temuco,ORG,13
2024-03,Arauco,LOC,13
2024-03,As.Com,MISC,13
2024-03,Barça,ORG,13
2024-03,Samsung Chile,MISC,13
2024-03,Estadio Sausalito,LOC,13
2024-03,Policía De Investigaciones De Chile,ORG,13
2024-03,Dirección De Arquitectura,LOC,13
2024-03,Estudio,MISC,13
2024-03,Pcc,ORG,13
2024-03,Monsalve,PER,13
2024-03,Consejo De Monumentos Nacionales,ORG,13
2024-03,Álvaro Elizalde,PER,13
2024-03,Suecia,LOC,13
2024-03,Ges,ORG,13
2024-03,Fase 3,MISC,13
2024-03,Cristián Palacios,PER,13
2024-03,Patricio Poza,PER,13
2024-03,Servicio De Salud Los Ríos,ORG,13
2024-03,Junior,ORG,13
2024-03,Trabajo,ORG,13
2024-03,Premios Oscar 2024,MISC,13
2024-03,Inpe,MISC,13
2024-03,Rivas,PER,13
2024-03,Confederación De La Producción Y Del Comercio,ORG,13
2024-03,Iglesia,ORG,13
2024-03,Ministerio De Economía,LOC,13
2024-03,Dirección De Seguridad Pública,ORG,13
2024-03,Consejo Para La Transparencia,ORG,13
2024-03,Taipei,LOC,13
2024-03,El Conjunto Local Acumuló 2 Victorias,MISC,13
2024-03,Amuch,MISC,13
2024-03,Instituto Médico Platense,ORG,13
2024-03,Sabes,ORG,13
2024-03,El Choque Comenzará A Las 19:00 Horas,MISC,13
2024-03,El Duelo Se Llevará A Cabo En El Estadio Monumental David Arellano,MISC,13
2024-03,El Encue,MISC,13
2024-03,Suiza,LOC,12
2024-03,Minvu,LOC,12
2024-03,Por Tanto,MISC,12
2024-03,Código Del Trabajo,MISC,12
2024-03,Ricardo Vicuña,PER,12
2024-03,La Radio,ORG,12
2024-03,Río De Janeiro,LOC,12
2024-03,Para Ello,MISC,12
2024-03,Occidente,LOC,12
2024-03,Araucaniadiario,LOC,12
2024-03,Universidad San Sebastián,ORG,12
2024-03,Deporte,LOC,12
2024-03,Espinosa,PER,12
2024-03,Ángel Parra,PER,12
2024-03,Ipc,ORG,12
2024-03,Jerusalén,LOC,12
2024-03,Fiscalía Oriente,MISC,12
2024-03,Luciano Cabral,PER,12
2024-03,Cern,LOC,12
2024-03,Programa,MISC,12
2024-03,"Culturas, Las Artes Y El Patrimonio",LOC,12
2024-03,Director General,ORG,12
2024-03,Tonka Tomicic,PER,12
2024-03,Organización Panamericana De La Salud,ORG,12
2024-03,Luiz Inácio Lula Da Silva,PER,12
2024-03,Lula,PER,12
2024-03,Eduardo Berizzo,PER,12
2024-03,Eduardo Cornejo,PER,12
2024-03,Cambio Climático,ORG,12
2024-03,Peor,PER,12
2024-03,Valenzuela,PER,12
2024-03,Fne,ORG,12
2024-03,Sernatur,PER,12
2024-03,Mega Investiga,MISC,12
2024-03,Radio Cooperativa,ORG,12
2024-03,José Montalva,PER,12
2024-03,Midtjylland,LOC,12
2024-03,Machado,PER,12
2024-03,Artes Escénicas,LOC,12
2024-03,Meta,ORG,12
2024-03,Síguenos,LOC,12
2024-03,Banco Mundial,ORG,12
2024-03,Tabilo,PER,12
2024-03,Subdere,LOC,12
2024-03,El Mostrador,MISC,12
2024-03,Fase 3 De Copa Libertadores,MISC,12
2024-03,Rodrigo Mundaca,PER,12
2024-03,Prc,ORG,12
2024-03,Pedro Aguirre Cerda,PER,12
2024-03,Jesucristo,PER,12
2024-03,Carlos González,PER,12
2024-03,Barnechea,LOC,12
2024-03,A.C. Barnechea,PER,12
2024-03,Dirección De Género: Mujeres Y Diversidades,ORG,12
2024-03,Masters 1000,MISC,12
2024-03,Nyse,ORG,12
2024-03,Los Vilos,LOC,12
2024-03,Democrática,ORG,12
2024-03,Unidad De Tratamientos Intensivos Pediátricos,ORG,12
2024-03,Antofagasta Minerals,ORG,12
2024-03,Inteligencia,ORG,12
2024-03,Casa Blanca,LOC,12
2024-03,Frvs,MISC,12
2024-03,Equipo De Crimen Organizado Y Homicidios,MISC,12
2024-03,El Mercurio,ORG,12
2024-03,Ministerio De Transportes,LOC,12
2024-03,Prime Video,MISC,12
2024-03,Valeria Melipillán,PER,12
2024-03,Deportes Copiapó,LOC,12
2024-03,Yemen,LOC,12
2024-03,La Razón,MISC,12
2024-03,Estamos,MISC,12
2024-03,Pgu,ORG,12
2024-03,Puerto Rico,LOC,12
2024-03,Uci,ORG,12
2024-03,Cristina Bravo,PER,12
2024-03,Antonia Orellana,PER,12
2024-03,Región De Ñuble,LOC,12
2024-03,Chv,MISC,12
2024-03,Mirna Schindler,PER,12
2024-03,Luis Cordero,PER,12
2024-03,Superintendencia,ORG,12
2024-03,Este Proyecto,MISC,12
2024-03,Rojas,PER,12
2024-03,Universidad Católica Del Norte,ORG,12
2024-03,Provincia De Limarí,LOC,12
2024-03,El Mundo,ORG,12
2024-03,Feria Internacional Del Aire Y Del Espacio,LOC,12
2024-03,Interpol,ORG,12
2024-03,La Razón?,MISC,12
2024-03,Os7,MISC,12
2024-03,Países Bajos,LOC,12
2024-03,Estado.,LOC,12
2024-03,Leandro Fernández,PER,12
2024-03,Luque,LOC,12
2024-03,Raquel Argandoña,PER,12
2024-03,Disney+,MISC,12
2024-03,Trabajo Y Previsión Social,MISC,12
2024-03,Eduardo Lobos,PER,12
2024-03,Teatro,LOC,12
2024-03,Arsenal,ORG,12
2024-03,Cristina Fernández,PER,12
2024-03,Valparaíso Profundo,LOC,12
2024-03,Los Sauces,LOC,12
2024-03,Guzmán,PER,12
2024-03,Instituto Nacional De Investigaciones Espaciales,ORG,12
2024-03,Seguro Obligatorio De Accidentes Personales,MISC,12
2024-03,Manuel Rivera,PER,12
2024-03,Sportscenter,MISC,12
2024-03,Comunidad,MISC,12
2024-03,Camar,LOC,12
2024-03,Cplt,ORG,12
2024-03,Antoine Griezmann,PER,12
2024-03,Estudiantes,ORG,12
2024-03,Taiwán,LOC,12
2024-03,Independiente Del Valle,ORG,12
2024-03,Universitario,ORG,12
2024-03,Leandro Lozano,PER,12
2024-03,Mirá,ORG,12
2024-03,Labranza,LOC,12
2024-03,Perquenco,LOC,12
2024-03,Málaga,LOC,12
2024-03,Machu Picchu,LOC,12
2024-03,Alberto Chang,PER,12
2024-03,Asociación Regional De Magistradas,ORG,12
2024-03,Letelier,PER,12
2024-03,Eduardo Cerna Lozano,PER,12
2024-03,Austria,LOC,11
2024-03,Pinochet,PER,11
2024-03,Organización De Las Naciones Unidas,ORG,11
2024-03,Los Estados Unidos,LOC,11
2024-03,Sec,ORG,11
2024-03,Universidad Arturo Prat,ORG,11
2024-03,Gustavo Sanhueza,PER,11
2024-03,Loreto Carvajal,PER,11
2024-03,Juan Antonio Coloma,PER,11
2024-03,Sernageomin,LOC,11
2024-03,Estación Central,LOC,11
2024-03,Daniela Aránguiz,PER,11
2024-03,Consejo Minero,ORG,11
2024-03,Kinesiología,MISC,11
2024-03,Fonoaudiología,MISC,11
2024-03,Parque Bicentenario De Cerrillos,LOC,11
2024-03,Roberto Jacob,PER,11
2024-03,Gabriel González Videla,PER,11
2024-03,Tiltil,LOC,11
2024-03,Rafah,LOC,11
2024-03,José Antonio Kast,PER,11
2024-03,Esteban Valenzuela,PER,11
2024-03,Corral,LOC,11
2024-03,Coquimbo,MISC,11
2024-03,Universidad,ORG,11
2024-03,Carolina Arredondo,LOC,11
2024-03,Andrés Bello,PER,11
2024-03,Pereira,PER,11
2024-03,Catemu,LOC,11
2024-03,Seguro De Cesantía,MISC,11
2024-03,Marcel,PER,11
2024-03,Bruselas,LOC,11
2024-03,Fiscalía Nacional,ORG,11
2024-03,Jadue,PER,11
2024-03,Dani Alves,PER,11
2024-03,Eric Aedo,PER,11
2024-03,Molina,LOC,11
2024-03,Asociación Chilena De Desalación,ORG,11
2024-03,Olmué,LOC,11
2024-03,La Entrevista,MISC,11
2024-03,Cut,ORG,11
2024-03,El País,MISC,11
2024-03,Ronald Ojeda Moreno,PER,11
2024-03,La Fiscalía,MISC,11
2024-03,Representantes,ORG,11
2024-03,Imagen,MISC,11
2024-03,Udec,LOC,11
2024-03,Fono Censo,MISC,11
2024-03,Aton,ORG,11
2024-03,Carrera,PER,11
2024-03,Mujer Y La,MISC,11
2024-03,Villa Alegre,LOC,11
2024-03,Junji,MISC,11
2024-03,Traiguén,LOC,11
2024-03,Transportes Y Telecomunicaciones,LOC,11
2024-03,Juan Tagle,PER,11
2024-03,Pavez,PER,11
2024-03,Educación Superior,LOC,11
2024-03,Presidente Gabriel Boric,PER,11
2024-03,Dirección De Desarrollo Comunitario,LOC,11
2024-03,Leonarda Villalobos,PER,11
2024-03,Teatro Biobío,LOC,11
2024-03,Fernando Zampedri,PER,11
2024-03,Toro,LOC,11
2024-03,Instituto De Salud Pública,ORG,11
2024-03,Ops,ORG,11
2024-03,Plataforma Digital Tgr.Cl,MISC,11
2024-03,Tgr.Cl,LOC,11
2024-03,Pagos,MISC,11
2024-03,Patentes,ORG,11
2024-03,Colegio De Profesoras,LOC,11
2024-03,Espinoza,PER,11
2024-03,Embalse La Paloma,LOC,11
2024-03,Juan Carlos Manríquez,PER,11
2024-03,Morales,PER,11
2024-03,Coyhaique,LOC,11
2024-03,América Del Sur,LOC,11
2024-03,Iep,ORG,11
2024-03,Penitenciaría Nacional De Puerto Príncipe,LOC,11
2024-03,La Cisterna,LOC,11
2024-03,Hasta Ahora,MISC,11
2024-03,Costanera Center,LOC,11
2024-03,Auckland,LOC,11
2024-03,Juan Carlos Muñoz,PER,11
2024-03,Constanza Martínez,PER,11
2024-03,Spotify,ORG,11
2024-03,Hamas,ORG,11
2024-03,Departamento Del Oeste,LOC,11
2024-03,Mh370,MISC,11
2024-03,Malaysia Airlines,ORG,11
2024-03,Dragones Celestes,ORG,11
2024-03,Guayaquil,LOC,11
2024-03,Seremi Del Trabajo Y Previsión Social,LOC,11
2024-03,Palacio De Kensington,LOC,11
2024-03,La Idea,MISC,11
2024-03,Nuevo Amanecer,MISC,11
2024-03,Paulina Vodanovic,PER,11
2024-03,Melipeuco,LOC,11
2024-03,Palena,LOC,11
2024-03,Campeonato Nacional De Rodeo,MISC,11
2024-03,Medialuna Monumental,LOC,11
2024-03,Champion De Chile,MISC,11
2024-03,Marruecos,LOC,11
2024-03,Moutet,PER,11
2024-03,Atlético,ORG,11
2024-03,Velásquez,PER,11
2024-03,Paposo,LOC,11
2024-03,La Compañía,MISC,11
2024-03,Yasna Provoste,PER,11
2024-03,Pap,ORG,11
2024-03,Los Tres,ORG,11
2024-03,Océano Pacífico,LOC,11
2024-03,El Reino Unido,LOC,11
2024-03,Fidae,ORG,11
2024-03,Karina,PER,11
2024-03,Estado De Israel,LOC,11
2024-03,Lionel Altamirano,PER,11
2024-03,Vtr,ORG,11
2024-03,Neira,PER,11
2024-03,Karen Medina,PER,11
2024-03,Hualañé,LOC,11
2024-03,Ministerio Del Interior Y Seguridad Pública,LOC,11
2024-03,Tierra De Campeones,MISC,11
2024-03,Colina,LOC,11
2024-03,Municipalidad De San Felipe,LOC,11
2024-03,Ley De Televisión Digital,MISC,11
2024-03,Sudáfrica,LOC,11
2024-03,Cañete,LOC,11
2024-03,Daniil Medvedev,PER,11
2024-03,Desarrollo Productivo Sostenible,MISC,11
2024-03,Mlb,ORG,11
2024-03,Los Angeles Dodgers,ORG,11
2024-03,Jesús De Nazaret,PER,11
2024-03,Siria,LOC,10
2024-03,Salvador Allende,PER,10
2024-03,Frontel,PER,10
2024-03,Nuestro,PER,10
2024-03,Tnt,MISC,10
2024-03,Claudio Radonich,PER,10
2024-03,Ben,PER,10
2024-03,Ministerio De Desarrollo Social Y Familia,LOC,10
2024-03,Magdalena Piñera,PER,10
2024-03,Dgac,ORG,10
2024-03,Franco,PER,10
2024-03,Juegos Panamericanos,MISC,10
2024-03,Dina Boluarte,PER,10
2024-03,Radio Universo,ORG,10
2024-03,Carter,PER,10
2024-03,Chicago,LOC,10
2024-03,Leonardo Gil,PER,10
2024-03,Marcelo Álvarez,PER,10
2024-03,Instituto Nacional De Estadística,ORG,10
2024-03,Aldea Campesina,LOC,10
2024-03,Gracias A Dios,MISC,10
2024-03,Poblete,PER,10
2024-03,Leipzig,LOC,10
2024-03,Benjamín Netanyahu,PER,10
2024-03,Entre Ellos,MISC,10
2024-03,Junaeb,ORG,10
2024-03,Linkedin,ORG,10
2024-03,Universidad Andrés Bello,ORG,10
2024-03,El Loa,LOC,10
2024-03,Prevención Del Delito,ORG,10
2024-03,Acades,ORG,10
2024-03,Esg,ORG,10
2024-03,Universidad,LOC,10
2024-03,Corte De Apelaciones De Valparaíso,ORG,10
2024-03,Fuerza Aérea De Chile,ORG,10
2024-03,Vicuña,PER,10
2024-03,Cámara Alta,LOC,10
2024-03,Isabel Díaz Ayuso,PER,10
2024-03,Manuel Rodríguez,PER,10
2024-03,Puchuncaví,LOC,10
2024-03,Bogotá,LOC,10
2024-03,Zona De Estrellas,LOC,10
2024-03,Lithium Ventures,ORG,10
2024-03,De Verdad,MISC,10
2024-03,Cedida,LOC,10
2024-03,Formulario,MISC,10
2024-03,Equipo De Todos,MISC,10
2024-03,Avenida Del Mar,LOC,10
2024-03,Estadio La Portada,LOC,10
2024-03,Eset,MISC,10
2024-03,De Acuerdo,MISC,10
2024-03,Cecilia Brito,PER,10
2024-03,Turquía,LOC,10
2024-03,San Pedro,LOC,10
2024-03,Asignación Familiar,MISC,10
2024-03,Ftx,LOC,10
2024-03,Gobernador,LOC,10
2024-03,Este,PER,10
2024-03,Niño Maravilla,PER,10
2024-03,Cmpc,ORG,10
2024-03,Campeonato Nacional 2024,MISC,10
2024-03,Monstruo,MISC,10
2024-03,Lucas Barrios,PER,10
2024-03,Universidad De Santiago,ORG,10
2024-03,Luana Lorena Auricchio,PER,10
2024-03,Otrosí,ORG,10
2024-03,Tik Tok,PER,10
2024-03,Parlamento Europeo,ORG,10
2024-03,Salud Pública,LOC,10
2024-03,Cnc,ORG,10
2024-03,Pérez,PER,10
2024-03,Bukele,PER,10
2024-03,Down,MISC,10
2024-03,Hijo,PER,10
2024-03,Sergio,PER,10
2024-03,Falcón,PER,10
2024-03,Para Nosotros,MISC,10
2024-03,San Rafael,LOC,10
2024-03,Ruta 5,LOC,10
2024-03,Quinta Región,LOC,10
2024-03,Hospital De Ovalle,LOC,10
2024-03,Delegación Presidencial Provincial,LOC,10
2024-03,Canela,LOC,10
2024-03,Índice De Producción Industrial,MISC,10
2024-03,Araucanía,LOC,10
2024-03,Radio,ORG,10
2024-03,Etiopía,LOC,10
2024-03,Movistar Arena,LOC,10
2024-03,Camila Flores,PER,10
2024-03,Roma,LOC,10
2024-03,Córdoba,LOC,10
2024-03,El Cairo,LOC,10
2024-03,Pudahuel,LOC,10
2024-03,Plan De Recuperación,MISC,10
2024-03,Nike,ORG,10
2024-03,Hernández,PER,10
2024-03,Ártico,LOC,10
2024-03,March 4,MISC,10
2024-03,Tapia,PER,10
2024-03,Acereros,ORG,10
2024-03,Fabio López,PER,10
2024-03,Javier Muñoz,PER,10
2024-03,Fundación Luksic,ORG,10
2024-03,Walmart,ORG,10
2024-03,Cartagena,LOC,10
2024-03,Nicolás Barros,PER,10
2024-03,San Clemente,PER,10
2024-03,Serie De Campeones,MISC,10
2024-03,Banco Estado,ORG,10
2024-03,Selección,ORG,10
2024-03,Fondo De Solidaridad E Inversión Social,ORG,10
2024-03,Máximo Pacheco,PER,10
2024-03,Sudamericana,LOC,10
2024-03,Paes De Invierno,MISC,10
2024-03,Prueba De Acceso A La Educación Superior,MISC,10
2024-03,Ciudadano,ORG,10
2024-03,Quiborax,LOC,10
2024-03,Pdi,ORG,10
2024-03,Fed,ORG,10
2024-03,Ministerio De Sanidad,LOC,10
2024-03,San Francisco,LOC,10
2024-03,Ingeniería Civil,ORG,10
2024-03,Baes,MISC,10
2024-03,Corea,LOC,10
2024-03,Cuerpo De Bomberos De Santiago,ORG,10
2024-03,Oit,ORG,10
2024-03,Tigre,LOC,10
2024-03,Rodrigo Valenzuela,PER,10
2024-03,Mejor,MISC,10
2024-03,Bomberos,ORG,10
2024-03,Diego González,PER,10
2024-03,Daniella Campos,PER,10
2024-03,Loncoche,LOC,10
2024-03,Puerto Nuevo,LOC,10
2024-03,Coco Legrand,PER,10
2024-03,Registro De Inhabilidades,ORG,10
2024-03,Edad Media,MISC,10
2024-03,Iván Zamorano,PER,10
2024-03,Puma,ORG,10
2024-03,Qarabag,ORG,10
2024-03,Juninho,PER,10
2024-03,Jorge Alvial Pantoja,PER,10
2024-03,Mario Meza,PER,10
2024-03,Genosur,MISC,10
2024-03,Llyc,MISC,10
2024-03,Andy Murray,PER,10
2024-03,Clasificatorio Zona Norte,MISC,10
2024-03,John Cena,PER,10
2024-03,Cubedesign,ORG,10
2024-03,Elisa Loncon,PER,10
2024-03,Faloon,PER,10
2024-03,Cec,ORG,10
2024-03,Luis Tranamil,PER,10
2024-03,Curanilahue,LOC,10
2024-03,Fabrizio Copano,PER,10
2024-03,Concurso De Vinculación,MISC,10
2024-03,Dfl2,MISC,10
2024-03,@Netflixes) March 14,MISC,10
2024-03,Alexander Zverev,PER,10
2024-03,Campaña De Invierno 2024,MISC,10
2024-04,Chile,LOC,1494
2024-04,Carabineros,ORG,422
2024-04,Santiago,LOC,329
2024-04,Cañete,LOC,251
2024-04,Israel,LOC,247
2024-04,Estados Unidos,LOC,239
2024-04,Irán,LOC,218
2024-04,Gabriel Boric,PER,204
2024-04,Argentina,LOC,203
2024-04,Sin Embargo,MISC,199
2024-04,Valparaíso,LOC,194
2024-04,Biobío,LOC,156
2024-04,Antofagasta,LOC,155
2024-04,Presidente,PER,152
2024-04,Coquimbo,LOC,147
2024-04,La Araucanía,LOC,140
2024-04,Colo Colo,ORG,139
2024-04,Brasil,LOC,134
2024-04,Venezuela,LOC,132
2024-04,Udi,ORG,131
2024-04,Universidad De Chile,ORG,128
2024-04,Concepción,LOC,127
2024-04,Ministerio Público,LOC,126
2024-04,España,LOC,107
2024-04,Centro,LOC,106
2024-04,Ahora,MISC,102
2024-04,O’Higgins,LOC,101
2024-04,Congreso,ORG,99
2024-04,Fiscalía,ORG,95
2024-04,La Serena,LOC,93
2024-04,China,LOC,92
2024-04,Perú,LOC,90
2024-04,Compartir,MISC,86
2024-04,Temuco,LOC,84
2024-04,Región Del Biobío,LOC,83
2024-04,Senado,ORG,82
2024-04,Europa,LOC,80
2024-04,Recoleta,LOC,80
2024-04,México,LOC,79
2024-04,Ovalle,LOC,76
2024-04,Latinoamérica,LOC,76
2024-04,Sii,ORG,72
2024-04,Copa Libertadores,MISC,72
2024-04,Valdivia,LOC,72
2024-04,América,LOC,70
2024-04,Onu,ORG,69
2024-04,Región Metropolitana,LOC,69
2024-04,Ejecutivo,ORG,69
2024-04,Partido Comunista,ORG,67
2024-04,Colombia,LOC,66
2024-04,Chillán,LOC,66
2024-04,Carabineros De Chile,ORG,66
2024-04,Boric,PER,65
2024-04,April,MISC,64
2024-04,La Ley,LOC,63
2024-04,Inteligencia Artificial,MISC,63
2024-04,Daniel Jadue,PER,62
2024-04,Región De Coquimbo,LOC,62
2024-04,Ine,ORG,62
2024-04,Carolina Tohá,PER,61
2024-04,Maule,LOC,60
2024-04,Corte Suprema,LOC,60
2024-04,Región De Valparaíso,LOC,60
2024-04,Tren De Aragua,LOC,59
2024-04,Rancagua,LOC,59
2024-04,Alemania,LOC,58
2024-04,Ecuador,LOC,57
2024-04,Copiapó,LOC,57
2024-04,Cobreloa,ORG,57
2024-04,Ñuble,LOC,56
2024-04,Coquimbo Unido,LOC,56
2024-04,Patrimonio,MISC,55
2024-04,Policía De Investigaciones,ORG,55
2024-04,San Felipe,LOC,54
2024-04,Taiwán,LOC,54
2024-04,Ministerio De Las Culturas,LOC,53
2024-04,Mandatario,PER,53
2024-04,Huachipato,ORG,53
2024-04,Milei,PER,51
2024-04,Unión Española,ORG,51
2024-04,Viña Del Mar,LOC,51
2024-04,Ricardo Yáñez,PER,51
2024-04,Francia,LOC,50
2024-04,Mega,MISC,49
2024-04,Ministerio De Salud,LOC,49
2024-04,Iquique,LOC,48
2024-04,Calama,LOC,48
2024-04,Escuchar,MISC,48
2024-04,Banco Central,ORG,48
2024-04,Codelco,ORG,48
2024-04,Manuel Monsalve,PER,47
2024-04,América Latina,MISC,47
2024-04,Hacienda,PER,47
2024-04,Atacama,LOC,46
2024-04,Tarapacá,LOC,46
2024-04,Consejo Regional,ORG,46
2024-04,Sudamérica,LOC,44
2024-04,Luis Cuvertino,PER,44
2024-04,Servicio De Impuestos Internos,ORG,44
2024-04,Internet,MISC,44
2024-04,Cámara,ORG,44
2024-04,Instagram,PER,44
2024-04,Presidente De La República,MISC,43
2024-04,Huachipato,LOC,43
2024-04,Ñublense,ORG,43
2024-04,Partido Republicano,ORG,43
2024-04,Corfo,ORG,43
2024-04,Gobierno Regional,ORG,42
2024-04,Instituto Nacional De Estadísticas,ORG,42
2024-04,Curicó,LOC,41
2024-04,La Moneda,LOC,41
2024-04,De Hecho,MISC,41
2024-04,Italia,LOC,41
2024-04,Punta Arenas,LOC,41
2024-04,Gobierno Regional,LOC,41
2024-04,Interior,LOC,41
2024-04,Estadio Nacional,LOC,41
2024-04,Parinacota,LOC,41
2024-04,Los Ángeles,LOC,41
2024-04,Ministerio De Educación,LOC,40
2024-04,Antiquina,LOC,40
2024-04,La Unión,ORG,40
2024-04,Javier Milei,PER,39
2024-04,Jadue,PER,39
2024-04,Campeonato Nacional,MISC,39
2024-04,Cámara De Diputados,ORG,39
2024-04,Cde,MISC,39
2024-04,Google,ORG,39
2024-04,Frente Amplio,ORG,39
2024-04,Los Ríos,LOC,39
2024-04,Efe,ORG,38
2024-04,Ronald Ojeda,PER,38
2024-04,Paraguay,LOC,38
2024-04,Palestino,ORG,38
2024-04,Ee.Uu.,LOC,38
2024-04,Rusia,LOC,37
2024-04,Barcelona,LOC,37
2024-04,Renovación Nacional,ORG,37
2024-04,Contraloría,ORG,37
2024-04,Gaza,LOC,37
2024-04,Ministerio De Obras Públicas,LOC,37
2024-04,Real Madrid,ORG,37
2024-04,Karol Cariola,PER,37
2024-04,La Tierra,LOC,36
2024-04,Indap,LOC,36
2024-04,Consejo De Defensa Del Estado,ORG,36
2024-04,Universidad De Concepción,ORG,36
2024-04,Ucrania,LOC,35
2024-04,Presidente Boric,PER,35
2024-04,Talcahuano,LOC,35
2024-04,Villarrica,LOC,35
2024-04,Provincia De Arauco,LOC,35
2024-04,Los Lagos,LOC,35
2024-04,Concejo Municipal,LOC,35
2024-04,Pedro Sánchez,PER,35
2024-04,Bajo,MISC,34
2024-04,Jeannette Jara,PER,34
2024-04,Angol,LOC,34
2024-04,Emmanuel Sánchez,PER,34
2024-04,Región De O’Higgins,LOC,34
2024-04,Magallanes,LOC,34
2024-04,Sánchez,PER,34
2024-04,Enade,ORG,34
2024-04,El Mercurio,LOC,34
2024-04,Medio Oriente,MISC,34
2024-04,Afp,ORG,33
2024-04,Universidad Católica,ORG,33
2024-04,Pucón,LOC,33
2024-04,Misael Vidal Cid,PER,33
2024-04,Nosotros,MISC,33
2024-04,Arica,LOC,33
2024-04,Cerro Porteño,ORG,33
2024-04,Bío Bío,LOC,33
2024-04,África,LOC,32
2024-04,Eeuu,LOC,32
2024-04,Demócratas,ORG,32
2024-04,Copa Sudamericana,MISC,32
2024-04,Sag,ORG,32
2024-04,En Estados Unidos,LOC,32
2024-04,Camila Vallejo,PER,32
2024-04,José Antonio Kast,PER,32
2024-04,Tirúa,LOC,32
2024-04,Municipio,LOC,32
